listing_id,Agent,sold_price,street_number,street_name,suburb,postcode,state,Municipality,Lister,property_type,bedrooms,NumberBathrooms,bathrooms,toilets,buildingsize,landsize,garages,carports,AirConditioning,AlarmSystem,TennisCourt,sold_date,year_built,longitude,latitude
127321342,XSLCRA,770000,9-11,IRISWELLS CLOSE,Tooradin,3980,Vic,,,Residential,3,0,2,,1.82986477,2447.0,9.0,3.0,0,0,0,2018-01-15,,145.375909,-38.206255
127322254,RSEJMR,1600000,17,Yacht Court,Mornington,3931,Vic,Mornington,,Residential,3,0,2,2.0,34.0,557.0,2.0,,0,0,0,2018-01-16,,145.029536,-38.228159999999995
127323102,MFSMUE,600000,8,Colwyn Drive,Narre Warren South,3805,Vic,,,Residential,4,0,2,2.0,29.92367096,654.0,2.0,,0,0,0,2018-01-15,,145.287344,-38.054387
127323190,BHKIHU,950000,14,Windermere Street,Keysborough,3173,Vic,,,Residential,4,0,2,2.0,29.9667266,512.0,2.0,0.0,0,0,0,2018-01-15,,145.163719,-38.000114
127325562,XPAUYT,1648000,13A,Lindsay Street,Mckinnon,3204,Vic,,,Residential,4,0,3,,34.01395692,376.0,1.0,1.0,0,0,0,2018-01-15,,145.044173,-37.913421
127325742,LUFDOC,390000,1801/315,La Trobe Street,Melbourne,3000,Vic,,,Residential,2,0,1,0.0,4.73612058,44.0,0.0,0.0,0,0,0,2018-01-15,,144.95995200000002,-37.810978999999996
127328798,OQLHMN,680000,77,Stewarts Lane,Sunbury,3429,Vic,,,Residential,4,0,2,,31.21534021,800.0,,4.0,0,0,0,2018-01-15,,144.711567,-37.565019
127329086,MAZMEN,960000,1a,Aster Crescent,Highett,3190,Vic,Bayside,,Residential,3,0,3,3.0,18.0,263.0,2.0,,0,0,0,2018-01-15,,145.041155,-37.946403000000004
127330870,MGZNSH,396000,1/58,Oriole Drive,Werribee,3030,Vic,,,Residential,3,0,1,,11.51738415,324.0,,2.0,0,0,0,2018-01-16,,144.67163100000002,-37.878293
127330986,MCCWER,450000,4,Cumberland Court,Werribee,3030,Vic,,,Residential,3,0,1,1.0,13.77780533,534.0,1.0,0.0,0,0,0,2018-01-16,,144.638621,-37.89521
127331326,XSLCRA,360000,2/60,FAIRBAIRN ROAD,Cranbourne,3977,Vic,,,Residential,2,0,1,,8.18057192,146.0,1.0,0.0,0,0,0,2018-01-16,,145.272884,-38.105140000000006
127332130,QDISPM,890000,29,Yellowbox Drive,Point Cook,3030,Vic,,,Residential,4,0,2,3.0,35.95146079,596.0,2.0,0.0,0,0,0,2018-01-16,,144.734123,-37.908009
127333494,KZFJSS,570000,2,Springlands Crescent,Plumpton,3335,Vic,,,Residential,3,0,2,2.0,30.13894917,445.0,1.0,0.0,0,0,0,2018-01-16,,144.724681,-37.711923999999996
127333842,KZFJSS,695000,27,Windsor Gardens,Caroline Springs,3023,Vic,,,Residential,4,0,2,0.0,3.22917313,767.0,2.0,1.0,0,0,0,2018-01-16,,144.741374,-37.754018
127334194,XMZDNM,780000,58,Pegasus Road,Cranbourne West,3977,Vic,,,Residential,4,0,2,0.0,35.19798706,448.0,2.0,0.0,0,0,0,2018-01-16,,145.232849,-38.116446999999994
127334362,DKEPGM,492300,Lot 1109,ThornhillPark Estate,Rockbank,3335,Vic,,,Residential,4,0,2,2.0,22.0,392.0,2.0,,0,0,0,2018-01-16,,144.67070880000003,-37.735358399999996
127336770,KAZBEA,650000,7,Belgrave Avenue,Cockatoo,3781,Vic,,,Residential,3,0,1,1.0,20.98962531,4400.0,,4.0,0,0,0,2018-01-16,,145.496217,-37.929801
127337694,VSSIZX,600000,3,Aylesbury Avenue,Truganina,3029,Vic,,,Residential,4,0,2,2.0,21.95837725,350.0,2.0,,0,0,0,2018-01-16,,144.707643,-37.834496
127338286,VQMJCF,975000,3,Lords Rise,Berwick,3806,Vic,,,Residential,5,0,2,0.0,35.67805747,1202.0,8.0,0.0,0,0,0,2018-01-16,,145.342942,-38.057142999999996
127338970,XRHSUN,470000,34,Holland Road,Sunbury,3429,Vic,,,Residential,3,0,2,2.0,14.74655727,394.0,1.0,0.0,0,0,0,2018-01-16,,144.718017,-37.563684
127341250,OQLHMN,850000,13,Edwina Court,Croydon Hills,3136,Vic,,,Residential,4,0,3,,27.98616708,763.0,,3.0,0,0,0,2018-01-17,,145.25891399999998,-37.776878
127341742,XBSELS,1100000,24,Leslie Street,Elsternwick,3185,Vic,,,Residential,3,0,2,,12.44308044,254.0,0.0,1.0,0,0,0,2018-01-17,,145.012756,-37.882805
127341774,YJDWEO,759950,20,Helen Avenue,Croydon South,3136,Vic,Maroondah,,Residential,4,0,1,1.0,15.0,870.0,,,0,0,0,2018-01-17,,145.283941,-37.815445000000004
127342882,AWKXRU,499000,26,Liddiard Way (Merrifield estate),Mickleham,3064,Vic,,,Residential,4,0,2,2.0,22.6,350.0,2.0,,0,0,0,2018-01-17,,144.897844,-37.530825
127342886,QDISPM,595000,12,Palace Road,Point Cook,3030,Vic,,,Residential,4,0,2,2.0,19.59031696,375.0,2.0,0.0,0,0,0,2018-01-17,,144.733677,-37.902086
127343262,NDHYAJ,500000,21,Thorngrove Street,Truganina,3029,Vic,,,Residential,4,0,2,1.0,22.60421188,350.0,2.0,,0,0,0,2018-01-17,,144.743688,-37.842252
127344614,QDISPM,690000,54,Fongeo Drive,Point Cook,3030,Vic,,,Residential,5,0,2,2.0,25.07991127,476.0,2.0,0.0,0,0,0,2018-01-17,,144.740728,-37.910515999999994
127345494,NEIIJH,550000,22,Elwick Drive,Clyde North,3978,Vic,,,Residential,4,0,2,2.0,17.0,350.0,2.0,,0,0,0,2018-01-17,,145.323487,-38.117319
127346134,DKEPGM,419700,Lot 527,Cornerstone Estate,Werribee,3030,Vic,,,Residential,3,0,2,2.0,17.0,294.0,2.0,,0,0,0,2018-01-17,,144.6584688,-37.9029
127346550,XRWBUE,500000,90,Wellington Street,Mernda,3754,Vic,,,Residential,4,0,2,2.0,26.90977604,448.0,2.0,0.0,0,0,0,2018-01-17,,145.067723,-37.604263
127346842,MZEWYG,570000,12,Katsura Retreat,Roxburgh Park,3064,Vic,,,Residential,4,0,2,,26.0,400.0,2.0,,0,0,0,2018-01-17,,144.918823,-37.618637
127347098,BWAATM,500000,104/166,Flinders Street,Melbourne,3000,Vic,,,Residential,2,0,1,,6.88890267,64.0,,,0,0,0,2018-01-17,,144.969086,-37.816709
127348850,XSLCRA,360000,4/95-101,BREENS ROAD,Cranbourne West,3977,Vic,,,Residential,2,0,1,,9.1923795,164.0,1.0,0.0,0,0,0,2018-01-17,,145.26736100000002,-38.089259000000006
127349210,XSLCRA,520000,21,WALLACE ROAD,Cranbourne,3977,Vic,,,Residential,3,0,2,,14.10072265,665.0,2.0,0.0,0,0,0,2018-01-17,,145.267801,-38.105773
127349390,JJAHUE,392850,Lot 181,Seachange estate,St Leonards,3223,Vic,,,Residential,4,0,2,2.0,22.0,425.0,2.0,,0,0,0,2018-01-17,,144.70858700000002,-38.181765999999996
127349630,XRHGIS,1300000,47,Willowbank Road,Gisborne,3437,Vic,,,Residential,4,0,2,0.0,5.70487252,2647.0,4.0,0.0,0,0,0,2018-01-17,,144.605487,-37.502082
127349946,MFSMUE,800000,29,Winneke Way,Pakenham,3810,Vic,,,Residential,4,0,3,3.0,46.93064942,867.0,2.0,,0,0,0,2018-01-17,,145.459191,-38.077216
127350758,LEWTPR,510000,77,Willowtree Drive,Pakenham,3810,Vic,,,Residential,4,0,2,0.0,24.0,425.0,2.0,0.0,0,0,0,2018-01-17,,145.452279,-38.07462
127350830,XMIMEL,550000,2403/152,Sturt Street,Southbank,3006,Vic,,,Residential,2,0,2,0.0,6.67362446,72.0,1.0,0.0,0,0,0,2018-01-17,,144.966102,-37.825308
127351570,DXGFPB,359000,2/5,Henderson Drive,Lara,3212,Vic,,,Residential,2,0,1,1.0,10.87154952,360.0,1.0,0.0,0,0,0,2018-01-17,,144.387751,-38.018518
127352398,MZEWYG,660000,121,Hayfield road,Roxburgh Park,3064,Vic,,,Residential,4,0,2,,30.0,480.0,2.0,,0,0,0,2018-01-17,,144.91543000000001,-37.613425
127353170,BWAATM,500000,3406/618,Lonsdale Street,Melbourne,3000,Vic,,,Residential,2,0,1,,6.29688759,62.5,1.0,,0,0,0,2018-01-18,,144.953867,-37.813971
127354094,HEJHLA,499500,2501 ,Splendour Circuit ,Diggers Rest,3427,Vic,,,Residential,4,0,2,1.0,23.66,377.0,2.0,,0,0,0,2018-01-18,,144.70087,-37.622945
127355746,XNWCOL,33333,7,Fennel Drive,Point Cook,3030,Vic,,,Residential,3,0,3,,4.73612058,408.773376,,2.0,0,0,0,2018-01-18,,144.73739799999998,-37.886253
127359334,XPDWER,780000,14,Camellia Court,Tarneit,3029,Vic,,,Residential,3,0,2,,4.30556417,900.0,3.0,0.0,0,0,0,2018-01-18,,144.663295,-37.868764
127359678,XHAIII,570000,2309/668,Bourke Street,Melbourne,3000,Vic,,,Residential,2,0,1,,7.21181998,72.5,1.0,,0,0,0,2018-01-18,,144.954003,-37.816264000000004
127361550,VQMJCF,620000,50,Mackillop Way,Clyde North,3978,Vic,,,Residential,4,0,2,2.0,21.50629301,479.0,2.0,0.0,0,0,0,2018-01-22,,145.32093600000002,-38.114141
127361990,QDISPM,580000,23,Mcwilliams Crescent,Point Cook,3030,Vic,,,Residential,4,0,2,0.0,22.38893367,400.0,2.0,0.0,0,0,0,2018-01-18,,144.722374,-37.897537
127362566,TTOFSX,490000,6,Bronhill Court,Cranbourne West,3977,Vic,,,Residential,3,0,2,2.0,126.0,450.0,2.0,2.0,0,0,0,2018-01-18,,145.260154,-38.098003000000006
127364070,TTOFSX,460000,5,Raffindale Crescent,Cranbourne West,3977,Vic,,,Residential,3,0,2,2.0,128.0,456.0,2.0,,0,0,0,2018-01-18,,145.260494,-38.098046000000004
127366282,XNRGWY,1200000,138,Grandview Road,Wheelers Hill,3150,Vic,,,Residential,5,0,3,,39.28827302,668.0,2.0,,0,0,0,2018-01-19,,145.19308,-37.919098999999996
127366534,LSTQSH,440000,5a,Apple Street,Pearcedale,3912,Vic,,,Residential,3,0,2,,10.2,267.0,2.0,0.0,0,0,0,2018-01-19,,145.238901,-38.202063
127366646,MEYLIM,700000,1/21,Albert Hill Road,Lilydale,3140,Vic,,,Residential,4,0,2,2.0,23.68060292,276.0,2.0,0.0,0,0,0,2018-01-19,,145.340587,-37.755748
127368110,XSORJJ,525000,3,Avoca Close,Hampton Park,3976,Vic,,,Residential,4,0,1,0.0,2.26042119,602.0,2.0,2.0,0,0,0,2018-01-19,,145.263423,-38.02523
127368598,ZPCAOR,350000,4/25,Prince Street,Gisborne,3437,Vic,,,Residential,2,0,1,1.0,8.0,162.0,0.0,1.0,0,0,0,2018-01-19,,144.588445,-37.488211
127369294,NMUQRM,320000,2,David Court,Koo Wee Rup,3981,Vic,,,Residential,3,0,2,2.0,13.99308354,547.0,,2.0,0,0,0,2018-01-19,,145.494168,-38.200648
127369610,MWXJCK,320000,23/5,OVENS COURT,Werribee,3030,Vic,,,Residential,2,0,1,,6.88890267,120.0,0.0,1.0,0,0,0,2018-01-19,,144.67261499999998,-37.910185
127370102,QIBWRF,490000,73,O'Leary Way,Maddingley,3340,Vic,,,Residential,4,0,2,2.0,26.15630231,452.0,2.0,,0,0,0,2018-01-19,,144.416149,-37.683347999999995
127370234,QIBWRF,590000,38,Victoria Street,Bacchus Marsh,3340,Vic,,,Residential,4,0,2,,21.20490352,921.0,2.0,2.0,0,0,0,2018-01-19,,144.440969,-37.652679
127371946,LSTQSH,780000,12,Marino Court,Mornington,3931,Vic,,,Residential,5,0,2,,26.0,646.0,1.0,0.0,0,0,0,2018-01-19,,145.0638,-38.241797
127373518,OQLHMN,720000,"4, 176",Doncaster Road,Balwyn North,3104,Vic,,,Residential,2,0,1,,8.93404565,156.0,,1.0,0,0,0,2018-01-19,,145.082829,-37.794795
127374514,ZPOPIH,2000000,29,Clarinda Street,Caulfield South,3162,Vic,,,Residential,4,0,2,3.0,236.0,574.0,2.0,,0,0,0,2018-01-20,,145.015229,-37.88854
127374570,XNWCOL,555000,575,Glenmore Road,Rowsley,3340,Vic,,,Residential,4,0,3,,2.36806029,555.0,,2.0,0,0,0,2018-01-20,,144.334257,-37.713378999999996
127375482,XSTKOA,400000,(Lot 24),28 Brazier Street,Grantville,3984,Vic,,,Residential,4,0,2,2.0,2.05590689,514.8,2.0,0.0,0,0,0,2018-01-20,,145.530688,-38.40978
127375486,XSTKOA,450000,(Lot 7),13 Brazier Street,Grantville,3984,Vic,,,Residential,4,0,2,2.0,29.49311454,544.0,2.0,0.0,0,0,0,2018-01-20,,145.531815,-38.410733
127375490,XSTKOA,400000,30 (Lot 25),Brazier Street,Grantville,3984,Vic,,,Residential,4,0,2,2.0,1.82986477,450.4,2.0,0.0,0,0,0,2018-01-20,,145.53043799999998,-38.411122999999996
127375494,XSTKOA,450000,(Lot 8),15 Brazier Street,Grantville,3984,Vic,,,Residential,4,0,2,2.0,1.98055952,544.0,2.0,0.0,0,0,0,2018-01-20,,145.531964,-38.410275
127376006,VYAGES,690000,77,BANJO PATERSON DRIVE,Pakenham,3810,Vic,Cardinia,,Residential,4,0,2,2.0,30.0,800.0,2.0,,0,0,0,2018-01-20,,145.45503200000002,-38.080324
127376190,DBHRMN,600000,Lot 635,Daffodil Crescent,Wallan,3756,Vic,,,Residential,4,0,2,,21.0,979.0,2.0,,0,0,0,2018-01-20,,144.9791852,-37.414112599999996
127378066,PBHRGM,1050000,18,Matthew Street,Mount Martha,3934,Vic,,,Residential,4,0,2,0.0,23.68060292,806.0,0.0,0.0,0,0,0,2018-01-22,,145.029705,-38.261601
127378078,BWAATM,300000,604/318,Little Lonsdale Street,Melbourne,3000,Vic,,,Residential,1,0,1,,4.09028596,42.0,,,0,0,0,2018-01-22,,144.96025,-37.811488
127378118,GRMNAA,1100000,8,Rose Garden Court,Narre Warren North,3804,Vic,,,Residential,5,0,2,3.0,30.15617142,2001.0,3.0,0.0,0,0,0,2018-01-22,,145.315101,-37.992777000000004
127378126,XMZDNM,995000,3,The Springs Close,Narre Warren South,3805,Vic,,,Residential,5,0,3,3.0,27.66324977,750.0,2.0,1.0,0,0,0,2018-01-22,,145.323947,-38.064327
127378222,XRWBUE,700000,40,Zara Close,Bundoora,3083,Vic,,,Residential,3,0,2,3.0,17.43753488,297.0,2.0,0.0,0,0,0,2018-01-22,,145.07779299999999,-37.682038
127378398,XSLCRA,610000,12,BUGLE LANE,Cranbourne West,3977,Vic,,,Residential,4,0,2,,2.79861671,510.0,2.0,0.0,0,0,0,2018-01-22,,145.249157,-38.116304
127378750,XMIMEL,680000,352/299,Spring Street,Melbourne,3000,Vic,,,Residential,2,0,1,0.0,9.68751938,99.7,1.0,0.0,0,0,0,2018-01-22,,144.97085900000002,-37.808506
127379622,CIXPIU,500000,14,Grafton Street,Mernda,3754,Vic,City of Whittlesea,,Residential,4,0,2,2.0,19.0,370.0,2.0,,0,0,0,2018-01-22,,145.075994,-37.604679
127379966,PXYEND,615518,Lot 59,Portia Circuit,Clyde North,3978,Vic,City of Casey,,Residential,3,0,2,2.0,18.4,371.0,2.0,,0,0,0,2018-01-22,,145.3266127,-38.1165309
127380038,PXYEND,604600,Lot 63,Portia Circuit,Clyde North,3978,Vic,City of Casey,,Residential,3,0,2,2.0,18.2,372.0,2.0,,0,0,0,2018-01-22,,145.3266127,-38.1165309
127380658,XBPGLE,1050000,20,Mill Court,Wheelers Hill,3150,Vic,,,Residential,3,0,2,2.0,27.0,677.0,2.0,0.0,0,0,0,2018-01-22,,145.19104099999998,-37.919158
127380794,MDWKEM,636000,8,Edinburgh Circuit,Bundoora,3083,Vic,,,Residential,3,0,2,3.0,17.76045219,157.0,1.0,,0,0,0,2018-02-15,,145.07705900000002,-37.683903
127381562,UJSIES,1430000,2,Burrawang Rise,Eltham North,3095,Vic,,,Residential,5,0,3,,5.2743161,1300.0,3.0,0.0,0,0,0,2018-01-22,,145.144642,-37.692679999999996
127382074,MSTOAY,575000,1,Ravensthorpe Crescent,Narre Warren,3805,Vic,,,Residential,3,0,1,1.0,10.06425624,736.9,2.0,1.0,0,0,0,2018-01-22,,145.315752,-38.035623
127382202,MSTOAY,550000,29,Wesley Drive,Narre Warren,3805,Vic,,,Residential,3,0,2,2.0,12.8090534,450.0,0.0,2.0,0,0,0,2018-01-22,,145.30944,-38.035339
127382658,XPNTAY,950000,14,Shearwater Court,Taylors Hill,3037,Vic,,,Residential,5,0,3,0.0,45.10078465,730.0,3.0,0.0,0,0,0,2018-01-22,,144.767128,-37.709992
127383286,BWAATM,380000,207/253,Franklin Street,Melbourne,3000,Vic,,,Residential,2,0,1,,5.2743161,57.0,,,0,0,0,2018-01-22,,144.956733,-37.809593
127383562,BWAATM,600000,85/538,Little Lonsdale Street,Melbourne,3000,Vic,,,Residential,2,0,1,,8.71876744,92.0,1.0,,0,0,0,2018-01-22,,144.953274,-37.813584999999996
127384670,GRMNAA,500000,7,Woodbury Court,Narre Warren South,3805,Vic,,,Residential,3,0,1,1.0,11.98669064,531.0,0.0,1.0,0,0,0,2018-01-22,,145.286629,-38.041160999999995
127384978,MGZNSH,810000,80,Westleigh Drive ,Werribee,3030,Vic,,,Residential,3,0,3,,27.87852798,1249.0,2.0,,0,0,0,2018-01-22,,144.632844,-37.911494
127385006,EUKHAX,1500000,24,Dunham Street,Rye,3941,Vic,,,Residential,5,0,3,3.0,37.67368646,877.0,2.0,0.0,0,0,0,2018-01-22,,144.80418,-38.369513
127385994,OQLHMN,480000,8,Penole Way,Wyndham Vale,3024,Vic,,,Residential,3,0,2,,14.63891817,719.0,,2.0,0,0,0,2018-01-22,,144.617098,-37.898527
127386266,RIZTKO,580000,10/170,Chapel Road,Keysborough,3173,Vic,,,Residential,3,0,3,0.0,23.78824202,147.0,0.0,2.0,0,0,0,2018-01-22,,145.15944199999998,-38.00777
127387242,DXGFPB,599000,27,Benetti Drive,Lara,3212,Vic,,,Residential,4,0,2,2.0,30.24658827,772.0,2.0,0.0,0,0,0,2018-01-22,,144.400598,-38.032312
127388342,OGSSAU,400000,17,Romek Way,Truganina,3029,Vic,,,Residential,4,0,2,2.0,21.53858474,450.0,2.0,0.0,0,0,0,2018-01-23,,144.714371,-37.838623
127389154,BOOMOU,1250000,27,Hull Road,Mount Martha,3934,Vic,,,Residential,4,0,2,0.0,3.22917313,967.0,3.0,0.0,0,0,0,2018-01-23,,145.013366,-38.283469000000004
127389982,ITPETB,580000,5,Normanberry Drive,Seville,3139,Vic,,,Residential,4,0,2,2.0,12.0,864.0,0.0,2.0,0,0,0,2018-01-23,,145.452416,-37.778178999999994
127390234,XBSELS,800000,1/114,Truganini Road,Carnegie,3163,Vic,,,Residential,3,0,2,,15.8121844,299.3,0.0,1.0,0,0,0,2018-01-23,,145.054732,-37.893815000000004
127390582,PXYEND,529380,Lot 64,Portia Circuit,Clyde North,3978,Vic,City of Casey,,Residential,3,0,2,2.0,16.6,312.0,1.0,,0,0,0,2018-01-23,,145.3266127,-38.1165309
127390666,WZDVUD,550000,4/33-35,Bond Street,Ringwood,3134,Vic,,,Residential,2,0,1,1.0,8.39585013,162.0,1.0,0.0,0,0,0,2018-01-23,,145.223757,-37.81432
127391410,EUKHAX,550000,82,Ocean Street,Rosebud,3939,Vic,,,Residential,3,0,1,1.0,22.81949008,513.0,1.0,0.0,0,0,0,2018-01-23,,144.906568,-38.365251
127391474,BWAATM,620000,157/468,La Trobe Street,West Melbourne,3003,Vic,,,Residential,2,0,1,,9.04168475,130.0,1.0,,0,0,0,2018-01-23,,144.95296299999998,-37.812121000000005
127392666,TEWAUZ,690000,4,Tarwin Drive,Mernda,3754,Vic,,,Residential,4,0,2,2.0,3.44445133,672.0,3.0,0.0,0,0,0,2018-01-23,,145.095779,-37.612649
127393114,NFYQGF,499000,6/120,Hotham St,St Kilda East,3183,Vic,,,Residential,1,0,1,1.0,6.45834625,74.0,1.0,,0,0,0,2018-01-23,,144.99927,-37.872341
127393118,PVYRQD,670000,2,Narrows Court,Safety Beach,3936,Vic,,,Residential,3,0,2,3.0,20.0,102.0,1.0,0.0,0,0,0,2018-01-23,,145.009357,-38.302411
127395358,OQLHMN,550000,13,Wedderburn Avenue,Eynesbury,3338,Vic,,,Residential,4,0,2,,24.86463306,656.0,,2.0,0,0,0,2018-01-23,,144.550096,-37.792006
127396370,XWTMOU,850000,141,Somerset Drive,Mount Martha,3934,Vic,,,Residential,3,0,3,3.0,17.0,832.0,2.0,0.0,0,0,0,2018-01-23,,145.021366,-38.278457
127396398,LEWTPR,650000,8,Still Water Way,Officer,3809,Vic,,,Residential,4,0,2,2.0,37.0,572.0,2.0,0.0,0,0,0,2018-02-05,,145.43251999999998,-38.066205
127398006,VLGKVK,300000,33/8,Hannah Street,Seaford,3198,Vic,,,Residential,2,0,1,,100.0,178.0,1.0,,0,0,0,2018-01-23,,145.137993,-38.124718
127398874,VQMJCF,570000,13,Cross Road,Devon Meadows,3977,Vic,,,Residential,3,0,2,0.0,1.15173841,613.0,4.0,0.0,0,0,0,2018-01-24,,145.302417,-38.161227000000004
127400294,QDISPM,500000,27,Springleaf Road,Tarneit,3029,Vic,,,Residential,4,0,2,0.0,22.06601635,513.0,2.0,0.0,0,0,0,2018-01-24,,144.660864,-37.859516
127402446,HQYGUQ,480000,8,Valiant Walk,Williams Landing,3027,Vic,,,Residential,3,0,2,0.0,20.34379069,174.0,2.0,0.0,0,0,0,2018-01-24,,144.751574,-37.856869
127402694,OKLAKX,820000,5,Wellington Drive,Hillside,3037,Vic,,,Residential,5,0,3,0.0,48.65287508,703.0,2.0,0.0,0,0,0,2018-01-24,,144.735021,-37.685988
127404426,QFFSKT,750000,3,Bedford Court,Wallan,3756,Vic,,,Residential,3,0,1,0.0,28.4167235,6000.0,4.0,0.0,0,0,0,2018-01-24,,144.958544,-37.399155
127406070,XSLCRA,470000,40,RAISELL ROAD,Cranbourne West,3977,Vic,,,Residential,3,0,2,,14.27294521,450.0,2.0,0.0,0,0,0,2018-01-24,,145.263133,-38.10241
127406766,FNJBLX,950000,18,Mackellar Avenue,Wheelers Hill,3150,Vic,,,Residential,4,0,2,,20.0,649.0,2.0,,0,0,0,2018-01-24,,145.16863899999998,-37.912463
127407010,MJRDRO,1025000,53,Clarendon Street,Dromana,3936,Vic,,,Residential,2,0,1,2.0,1.44774595,2019.7,0.0,2.0,0,0,0,2018-01-24,,144.949103,-38.343205
127407158,JFATWZ,660660,Lot 1307,"Cockatoo Road, True North",Greenvale,3059,Vic,,,Residential,4,0,2,2.0,25.0,433.0,2.0,,0,0,0,2018-01-24,,144.881622,-37.639938
127407578,CIIHAL,650000,5,Middleton Grove,Berwick,3806,Vic,,,Residential,4,0,2,0.0,19.15976054,512.0,2.0,0.0,0,0,0,2018-01-24,,145.352076,-38.073368
127407930,JFATWZ,660900,Lot 1303,"Cockatoo Road, True North",Greenvale,3059,Vic,,,Residential,4,0,2,2.0,26.0,430.0,2.0,,0,0,0,2018-01-24,,144.881622,-37.639938
127409494,OQLHMN,600000,42,Russell Street,Mount Evelyn,3796,Vic,,,Residential,3,0,2,,12.59377519,1188.0,,1.0,0,0,0,2018-01-24,,145.390799,-37.781642
127410166,BHKIHU,980000,54,Somerfield Drive,Keysborough,3173,Vic,,,Residential,4,0,2,2.0,34.96118103,508.0,2.0,0.0,0,0,0,2018-01-24,,145.177885,-38.008148999999996
127413370,ZHFJXV,1550000,75,Kilburn Grove,Mount Martha,3934,Vic,,,Residential,4,0,2,2.0,23.78824202,1235.0,2.0,0.0,0,0,0,2018-01-25,,145.010031,-38.278007
127413462,POENCI,540000,20,Overhill Raod,Mernda,3754,Vic,,,Residential,4,0,2,,23.0,375.0,2.0,,0,0,0,2018-01-25,,145.096552,-37.5997595
127413666,XMIMEL,420000,187/83,Whiteman Street,Southbank,3006,Vic,,,Residential,1,0,1,0.0,5.92015073,61.3,1.0,0.0,0,0,0,2018-01-25,,144.95599199999998,-37.826969
127413866,VQMJCF,800000,46,Brookland Greens Boulevard,Cranbourne,3977,Vic,,,Residential,5,0,3,0.0,34.76743065,804.0,2.0,0.0,0,0,0,2018-01-25,,145.256527,-38.120544
127414606,PVYRQD,1450000,34,Thurloo Drive,Safety Beach,3936,Vic,,,Residential,5,0,3,3.0,46.0,726.0,2.0,0.0,0,0,0,2018-01-25,,145.000279,-38.306253000000005
127414938,FNJBLX,1000000,7,Jodi Avenue,Wheelers Hill,3150,Vic,,,Residential,3,0,2,,20.0,651.0,4.0,2.0,0,0,0,2018-01-25,,145.182066,-37.916132
127415046,XVEPYP,445000,2,Creek Court,Ballan,3342,Vic,Moorabool,,Residential,3,0,2,2.0,20.55,420.0,2.0,,0,0,0,2018-02-06,,144.215817,-37.602051
127415314,XNRGWY,1050000,27,Kristen Close,Glen Waverley,3150,Vic,,,Residential,4,0,2,,16.57642204,650.0,2.0,,0,0,0,2018-01-25,,145.187281,-37.878616
127416294,XMIMEL,350000,1104/180,City Road,Southbank,3006,Vic,,,Residential,1,0,1,0.0,6.13542894,62.0,0.0,0.0,0,0,0,2018-01-25,,144.961585,-37.823673
127417082,ZPCAOR,1250000,157,Murray Road,Gisborne,3437,Vic,,,Residential,4,0,3,3.0,31.5,34802.96523264,3.0,0.0,0,0,0,2018-01-25,,144.65635,-37.493747
127418026,XPNMOR,1550000,8,Seaspray Close,Safety Beach,3936,Vic,,,Residential,3,0,2,3.0,35.0,540.0,2.0,0.0,0,0,0,2018-01-25,,144.995002,-38.306903999999996
127418074,MGZNSH,488000,8 ,Tiber Close ,Werribee,3030,Vic,,,Residential,3,0,1,,16.89933935,534.0,2.0,,0,0,0,2018-01-25,,144.659403,-37.876294
127418254,KAZBEA,950000,7,Naylors Road,Emerald,3782,Vic,,,Residential,5,0,3,3.0,56.9410861,2785.0,2.0,1.0,0,0,0,2018-01-25,,145.425699,-37.926368
127419606,XSLCRA,390000,7,CHOMLEY STREET,Cranbourne,3977,Vic,,,Residential,2,0,1,,10.65627131,304.0,0.0,1.0,0,0,0,2018-01-25,,145.269123,-38.101327000000005
127419674,QFFSKT,595000,9,Siena Way,Hidden Valley,3756,Vic,,,Residential,4,0,2,0.0,32.61464856,540.0,2.0,0.0,0,0,0,2018-01-25,,144.989901,-37.386958
127419822,OGAVWI,800000,12,Stoneleigh Circuit,Williams Landing,3027,Vic,,,Residential,5,0,3,4.0,37.02785183,448.0,2.0,0.0,0,0,0,2018-01-25,,144.733777,-37.864334
127419926,XBPPAS,720000,3,Lincolnshire Drive,Rockbank,3335,Vic,,,Residential,4,0,2,,31.96881394,560.0,2.0,,0,0,0,2018-01-25,,144.621739,-37.708051
127421806,XBSELS,2275000,1,Charles Street,Elsternwick,3185,Vic,,,Residential,4,0,2,,22.00143289,535.0,0.0,2.0,0,0,0,2018-01-25,,145.00911599999998,-37.883518
127421926,XHSALB,680000,12/140,Kerferd Road,Albert Park,3206,Vic,,,Residential,2,0,1,,8.71876744,810.0,0.0,1.0,0,0,0,2018-01-25,,144.95417700000002,-37.845938000000004
127422358,XBSELS,1400000,11,Teak Street,Caulfield South,3162,Vic,,,Residential,3,0,2,,15.6076701,309.0,0.0,1.0,0,0,0,2018-01-25,,145.022375,-37.891265999999995
127422642,OYGHHQ,860000,16,Tiarella Street,Point Cook,3030,Vic,,,Residential,5,0,2,0.0,45.0,539.0,2.0,0.0,0,0,0,2018-01-25,,144.739878,-37.906133000000004
127424086,OQLHMN,445000,50,Lomandra Bowl,Melton West,3337,Vic,,,Residential,3,0,2,,19.15976054,726.0,,2.0,0,0,0,2018-01-25,,144.570367,-37.660515999999994
